variable,unique_id,kept,reason_non_numeric_pred,reason_true_is_77_88_99,reason_true_not_in_brace_allowed,reason_pred_not_in_brace_allowed,reason_participant_excluded_due_to_any_special
agea,GB_84836,True,False,False,False,False,False
agea,GB_78267,True,False,False,False,False,False
agea,GB_66991,True,False,False,False,False,False
agea,GB_63509,True,False,False,False,False,False
agea,GB_52650,True,False,False,False,False,False
agea,GB_75011,True,False,False,False,False,False
agea,GB_85665,True,False,False,False,False,False
agea,GB_50527,True,False,False,False,False,False
agea,GB_75622,True,False,False,False,False,False
agea,GB_61922,True,False,False,False,False,False
agea,GB_55733,True,False,False,False,False,False
agea,GB_53761,True,False,False,False,False,False
agea,GB_67170,True,False,False,False,False,False
agea,GB_50538,True,False,False,False,False,False
agea,GB_69983,True,False,False,False,False,False
agea,GB_80938,True,False,False,False,False,False
agea,GB_60152,True,False,False,False,False,False
agea,GB_56246,True,False,False,False,False,False
agea,GB_75068,True,False,False,False,False,False
agea,GB_56346,True,False,False,False,False,False
agea,GB_58613,True,False,False,False,False,False
agea,GB_60014,True,False,False,False,False,False
agea,GB_72733,True,False,False,False,False,False
agea,GB_61426,True,False,False,False,False,False
agea,GB_83443,True,False,False,False,False,False
agea,GB_64244,True,False,False,False,False,False
agea,GB_79689,True,False,False,False,False,False
agea,GB_85363,True,False,False,False,False,False
agea,GB_70125,True,False,False,False,False,False
agea,GB_54628,True,False,False,False,False,False
agea,GB_80581,True,False,False,False,False,False
agea,GB_81812,True,False,False,False,False,False
agea,GB_69383,True,False,False,False,False,False
agea,GB_78546,True,False,False,False,False,False
agea,GB_75175,True,False,False,False,False,False
agea,GB_50575,True,False,False,False,False,False
agea,GB_61066,True,False,False,False,False,False
agea,GB_73585,True,False,False,False,False,False
agea,GB_63817,True,False,False,False,False,False
agea,GB_63416,True,False,False,False,False,False
agea,GB_70640,True,False,False,False,False,False
agea,GB_59855,True,False,False,False,False,False
agea,GB_78743,True,False,False,False,False,False
agea,GB_53829,True,False,False,False,False,False
agea,GB_73651,True,False,False,False,False,False
agea,GB_74327,True,False,False,False,False,False
agea,GB_50992,True,False,False,False,False,False
agea,GB_75508,True,False,False,False,False,False
agea,GB_58977,True,False,False,False,False,False
agea,GB_86168,True,False,False,False,False,False
agea,GB_69000,True,False,False,False,False,False
agea,GB_72427,True,False,False,False,False,False
agea,GB_64254,True,False,False,False,False,False
agea,GB_83209,True,False,False,False,False,False
agea,GB_51491,True,False,False,False,False,False
agea,GB_54295,True,False,False,False,False,False
agea,GB_51651,True,False,False,False,False,False
agea,GB_67460,True,False,False,False,False,False
agea,GB_65992,True,False,False,False,False,False
agea,GB_69028,True,False,False,False,False,False
agea,GB_63435,True,False,False,False,False,False
agea,GB_76735,True,False,False,False,False,False
agea,GB_79132,True,False,False,False,False,False
agea,GB_51853,True,False,False,False,False,False
agea,GB_62549,True,False,False,False,False,False
agea,GB_71968,True,False,False,False,False,False
agea,GB_75872,True,False,False,False,False,False
agea,GB_53105,True,False,False,False,False,False
agea,GB_85885,True,False,False,False,False,False
agea,GB_60286,True,False,False,False,False,False
agea,GB_59518,True,False,False,False,False,False
agea,GB_62555,True,False,False,False,False,False
agea,GB_58727,True,False,False,False,False,False
agea,GB_55122,True,False,False,False,False,False
agea,GB_56704,True,False,False,False,False,False
agea,GB_61319,True,False,False,False,False,False
agea,GB_71832,True,False,False,False,False,False
agea,GB_80525,True,False,False,False,False,False
agea,GB_65941,True,False,False,False,False,False
agea,GB_56947,True,False,False,False,False,False
agea,GB_84920,True,False,False,False,False,False
agea,GB_67553,True,False,False,False,False,False
agea,GB_80846,True,False,False,False,False,False
agea,GB_52870,True,False,False,False,False,False
agea,GB_78142,True,False,False,False,False,False
agea,GB_57059,True,False,False,False,False,False
agea,GB_55803,True,False,False,False,False,False
agea,GB_66420,True,False,False,False,False,False
agea,GB_70561,True,False,False,False,False,False
agea,GB_58038,True,False,False,False,False,False
agea,GB_59596,True,False,False,False,False,False
agea,GB_64386,True,False,False,False,False,False
agea,GB_59890,True,False,False,False,False,False
agea,GB_60090,True,False,False,False,False,False
agea,GB_71758,True,False,False,False,False,False
agea,GB_65493,True,False,False,False,False,False
agea,GB_80870,True,False,False,False,False,False
agea,GB_73616,True,False,False,False,False,False
agea,GB_59795,True,False,False,False,False,False
agea,GB_65071,True,False,False,False,False,False
agea,GB_66566,True,False,False,False,False,False
agea,GB_72933,True,False,False,False,False,False
agea,GB_84599,True,False,False,False,False,False
agea,GB_81286,True,False,False,False,False,False
agea,GB_68649,True,False,False,False,False,False
agea,GB_51694,True,False,False,False,False,False
agea,GB_52448,True,False,False,False,False,False
agea,GB_56294,True,False,False,False,False,False
agea,GB_61263,True,False,False,False,False,False
agea,GB_66264,True,False,False,False,False,False
agea,GB_79268,True,False,False,False,False,False
agea,GB_79276,True,False,False,False,False,False
agea,GB_70945,True,False,False,False,False,False
agea,GB_74511,True,False,False,False,False,False
agea,GB_61105,True,False,False,False,False,False
agea,GB_51343,True,False,False,False,False,False
agea,GB_60230,True,False,False,False,False,False
agea,GB_51818,True,False,False,False,False,False
agea,GB_83588,True,False,False,False,False,False
agea,GB_61328,True,False,False,False,False,False
agea,GB_54311,True,False,False,False,False,False
agea,GB_59978,True,False,False,False,False,False
agea,GB_62074,True,False,False,False,False,False
agea,GB_68609,True,False,False,False,False,False
agea,GB_52848,True,False,False,False,False,False
agea,GB_68502,True,False,False,False,False,False
agea,GB_75988,True,False,False,False,False,False
agea,GB_68177,True,False,False,False,False,False
agea,GB_79575,True,False,False,False,False,False
agea,GB_66047,True,False,False,False,False,False
agea,GB_80832,True,False,False,False,False,False
agea,GB_68361,True,False,False,False,False,False
agea,GB_82650,True,False,False,False,False,False
agea,GB_64943,True,False,False,False,False,False
agea,GB_57293,True,False,False,False,False,False
agea,GB_71014,True,False,False,False,False,False
agea,GB_69732,True,False,False,False,False,False
agea,GB_76855,True,False,False,False,False,False
agea,GB_67549,True,False,False,False,False,False
agea,GB_77331,True,False,False,False,False,False
agea,GB_81644,True,False,False,False,False,False
agea,GB_58962,True,False,False,False,False,False
agea,GB_51631,True,False,False,False,False,False
agea,GB_54863,True,False,False,False,False,False
agea,GB_62711,True,False,False,False,False,False
agea,GB_53289,True,False,False,False,False,False
agea,GB_75907,True,False,False,False,False,False
agea,GB_68080,True,False,False,False,False,False
agea,GB_70537,True,False,False,False,False,False
agea,GB_72266,True,False,False,False,False,False
agea,GB_63498,True,False,False,False,False,False
agea,GB_79153,True,False,False,False,False,False
agea,GB_74428,True,False,False,False,False,False
agea,GB_74613,True,False,False,False,False,False
agea,GB_79105,True,False,False,False,False,False
agea,GB_68129,True,False,False,False,False,False
agea,GB_68746,True,False,False,False,False,False
agea,GB_69965,True,False,False,False,False,False
agea,GB_55652,True,False,False,False,False,False
agea,GB_54280,True,False,False,False,False,False
agea,GB_84707,True,False,False,False,False,False
agea,GB_66882,True,False,False,False,False,False
agea,GB_58062,True,False,False,False,False,False
agea,GB_58292,True,False,False,False,False,False
agea,GB_55834,True,False,False,False,False,False
agea,GB_81208,True,False,False,False,False,False
agea,GB_60700,True,False,False,False,False,False
agea,GB_75460,True,False,False,False,False,False
agea,GB_61787,True,False,False,False,False,False
agea,GB_82945,True,False,False,False,False,False
agea,GB_65808,True,False,False,False,False,False
agea,GB_75183,True,False,False,False,False,False
agea,GB_65516,True,False,False,False,False,False
agea,GB_55499,True,False,False,False,False,False
agea,GB_67802,True,False,False,False,False,False
agea,GB_57774,True,False,False,False,False,False
agea,GB_68008,True,False,False,False,False,False
agea,GB_76511,True,False,False,False,False,False
agea,GB_55868,True,False,False,False,False,False
agea,GB_73832,True,False,False,False,False,False
agea,GB_60107,True,False,False,False,False,False
agea,GB_66953,True,False,False,False,False,False
agea,GB_64442,True,False,False,False,False,False
agea,GB_82467,True,False,False,False,False,False
agea,GB_66059,True,False,False,False,False,False
agea,GB_72639,True,False,False,False,False,False
agea,GB_68744,True,False,False,False,False,False
agea,GB_69227,True,False,False,False,False,False
agea,GB_72764,True,False,False,False,False,False
agea,GB_55677,True,False,False,False,False,False
agea,GB_66982,True,False,False,False,False,False
agea,GB_64127,True,False,False,False,False,False
agea,GB_61143,True,False,False,False,False,False
agea,GB_75766,True,False,False,False,False,False
agea,GB_63931,True,False,False,False,False,False
agea,GB_83856,True,False,False,False,False,False
agea,GB_63604,True,False,False,False,False,False
agea,GB_67264,True,False,False,False,False,False
agea,GB_53881,True,False,False,False,False,False
agea,GB_64831,True,False,False,False,False,False
agea,GB_57797,True,False,False,False,False,False
agea,GB_60275,True,False,False,False,False,False
agea,GB_79742,True,False,False,False,False,False
agea,GB_75464,True,False,False,False,False,False
agea,GB_64198,True,False,False,False,False,False
agea,GB_69950,True,False,False,False,False,False
agea,GB_78712,True,False,False,False,False,False
agea,GB_60500,True,False,False,False,False,False
agea,GB_76165,True,False,False,False,False,False
agea,GB_75075,True,False,False,False,False,False
agea,GB_54101,True,False,False,False,False,False
agea,GB_78158,True,False,False,False,False,False
agea,GB_60469,True,False,False,False,False,False
agea,GB_60204,True,False,False,False,False,False
agea,GB_85540,True,False,False,False,False,False
agea,GB_57511,True,False,False,False,False,False
agea,GB_67661,True,False,False,False,False,False
agea,GB_54537,True,False,False,False,False,False
agea,GB_50319,True,False,False,False,False,False
agea,GB_83126,True,False,False,False,False,False
agea,GB_64049,True,False,False,False,False,False
agea,GB_66259,True,False,False,False,False,False
agea,GB_59657,True,False,False,False,False,False
agea,GB_85169,True,False,False,False,False,False
agea,GB_69042,True,False,False,False,False,False
agea,GB_76664,True,False,False,False,False,False
agea,GB_74926,True,False,False,False,False,False
agea,GB_54549,True,False,False,False,False,False
agea,GB_79278,True,False,False,False,False,False
agea,GB_60182,True,False,False,False,False,False
agea,GB_73205,True,False,False,False,False,False
agea,GB_85930,True,False,False,False,False,False
agea,GB_86403,True,False,False,False,False,False
agea,GB_71966,True,False,False,False,False,False
agea,GB_74106,True,False,False,False,False,False
agea,GB_77788,True,False,False,False,False,False
agea,GB_51475,True,False,False,False,False,False
agea,GB_77317,True,False,False,False,False,False
agea,GB_50984,True,False,False,False,False,False
